region,category,month,seasonality_index,demand_driver,source_type,notes
Europe,Apparel,2023-03,98,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-03,95,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-03,100,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-03,99,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-03,95,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-03,99,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-03,101,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-03,97,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-04,101,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-04,97,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-04,100,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-04,101,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-04,97,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-04,103,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-04,102,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-04,100,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-05,99,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-05,98,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-05,100,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-05,98,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-05,96,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-05,108,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-05,101,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-05,99,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-06,99,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-06,98,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-06,101,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-06,99,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-06,96,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-06,117,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-06,102,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-06,99,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-07,99,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-07,98,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-07,103,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-07,99,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-07,97,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-07,123,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-07,103,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-07,99,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-08,103,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-08,102,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-08,103,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-08,102,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-08,99,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-08,121,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-08,103,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-08,101,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-09,104,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-09,101,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-09,101,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-09,102,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-09,101,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-09,104,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-10,112,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-10,111,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-10,103,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-10,110,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-10,108,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-10,100,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-10,103,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Luxury,2023-10,113,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Apparel,2023-11,121,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Electronics,2023-11,125,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,FMCG,2023-11,104,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Beauty_Personal_Care,2023-11,118,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Home,2023-11,116,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,Travel,2023-11,103,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
Europe,QSR_Food_Delivery,2023-11,105,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
